,Abordagem,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
0,CoSaMP_com_dct.csv,2025-09-05T10:10:44,codecarbon,8a89c2a3-0c8e-4f58-8d64-599eaa3f7494,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.52035679999972,0.0001477158142192,1.7072954814629628e-06,42.5,0.0,20.0,0.0010213495697915,0.0,0.0004806211283335,0.001501970698125,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
1,CoSaMP_com_dft.csv,2025-09-05T10:11:03,codecarbon,f8643aac-b6ce-46e9-95b9-5276fa31b7c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.63129979997757,3.0099470726259734e-05,1.7071611887796286e-06,42.5,0.0,20.0,0.0002081196820136,0.0,9.793098222208855e-05,0.0003060506642357,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
2,OMP_com_dct_3.csv,2025-09-05T10:36:45,codecarbon,6edd4dbb-6cda-4cec-9f56-6cf8b1c791a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,420.8318327000016,0.0007184516492245,1.7072179274439669e-06,42.5,0.0,20.0,0.0049676293181949,0.0,0.0023375690511114,0.0073051983693063,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
3,OMP_com_dct.csv,2025-09-05T10:11:12,codecarbon,ab5ff972-159e-454b-852b-0aec371ae29f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.380651500017848,1.2600769243773057e-05,1.7072705903730297e-06,42.5,0.0,20.0,8.712563986122809e-05,0.0,4.099866611116643e-05,0.0001281243059723,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
4,OMP_com_dft_1.csv,2025-09-05T10:11:47,codecarbon,2d15bf23-c2cb-40e0-86a9-c4f6c471ff23,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.49263100000098,5.718156887717252e-05,1.707288056204687e-06,42.5,0.0,20.0,0.0003953702608335,0.0,0.0001860504988888,0.0005814207597223,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
5,OMP_com_dft_2.csv,2025-09-05T10:13:13,codecarbon,c0962a9d-8fb3-48d4-a910-6ea3433ea26b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,82.60836369998287,0.0001410340113775,1.707260682341134e-06,42.5,0.0,20.0,0.0009751540720137,0.0,0.0004588762222221,0.0014340302942359,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
6,OMP_com_dft_3.csv,2025-09-05T10:51:47,codecarbon,bc069e1c-db0e-41d8-992b-c143d6608177,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,898.7117471999954,0.0015343009852467,1.7072225772356808e-06,42.5,0.0,20.0,0.0106087163516689,0.0,0.0049920176261115,0.0156007339777805,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
7,SL0_com_dct.csv,2025-09-05T11:00:14,codecarbon,09bcfd99-5e9a-484c-a9b3-292f28c9f38d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,418.8494988000021,0.0007150642696042,1.7072105175078497e-06,42.5,0.0,20.0,0.0049442045081945,0.0,0.0023265510699997,0.0072707555781943,Brazil,BRA,,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.4,28,Intel(R) Core(TM) i7-14700F,1,1 x NVIDIA GeForce RTX 4060,,,31.83932113647461,machine,N,1.0
