t,vLoca,vLocb,vLocc
0.00485139992088079,-703828.8125,211869.859375,494333.9375
0.00485150003805757,-703822.9375,211843.6875,494353.40625
0.00485160015523434,-703817.125,211817.515625,494372.90625
0.00485169980674982,-703811.25,211791.34375,494392.40625
0.00485179992392659,-703805.375,211765.1875,494411.90625
0.00485190004110336,-703799.5625,211739.015625,494431.375
0.00485200015828013,-703793.6875,211712.84375,494450.875
0.00485209980979562,-703787.8125,211686.671875,494470.375
0.00485219992697239,-703781.9375,211660.515625,494489.84375
0.00485230004414916,-703776.125,211634.34375,494509.34375
0.00485240016132593,-703770.25,211608.171875,494528.84375
0.00485249981284142,-703764.375,211582,494548.3125
0.00485259993001819,-703758.5,211555.84375,494567.8125
0.00485270004719496,-703752.625,211529.671875,494587.28125
0.00485280016437173,-703746.75,211503.5,494606.78125
0.00485289981588721,-703740.9375,211477.328125,494626.28125
0.00485299993306398,-703735.0625,211451.15625,494645.75
0.00485310005024076,-703729.1875,211425,494665.25
0.00485320016741753,-703723.3125,211398.828125,494684.71875
0.00485329981893301,-703717.4375,211372.65625,494704.21875
0.00485339993610978,-703711.5625,211346.484375,494723.6875
0.00485350005328655,-703705.6875,211320.3125,494743.1875
0.00485360017046332,-703699.8125,211294.140625,494762.65625
0.00485369982197881,-703693.9375,211267.96875,494782.125
0.00485379993915558,-703688.0625,211241.8125,494801.625
0.00485390005633235,-703682.1875,211215.640625,494821.09375
0.00485400017350912,-703676.25,211189.46875,494840.59375
0.0048540998250246,-703670.375,211163.296875,494860.0625
0.00485419994220138,-703664.5,211137.125,494879.53125
0.00485430005937815,-703658.625,211110.953125,494899.03125
0.00485440017655492,-703652.75,211084.78125,494918.5
0.0048544998280704,-703646.875,211058.609375,494937.96875
0.00485459994524717,-703640.9375,211032.4375,494957.4375
0.00485470006242394,-703635.0625,211006.265625,494976.9375
0.00485480017960072,-703629.1875,210980.09375,494996.40625
0.0048548998311162,-703623.3125,210953.921875,495015.875
0.00485499994829297,-703617.375,210927.75,495035.34375
0.00485510006546974,-703611.5,210901.578125,495054.84375
0.00485520018264651,-703605.625,210875.40625,495074.3125
0.004855299834162,-703599.6875,210849.234375,495093.78125
0.00485539995133877,-703593.8125,210823.0625,495113.25
0.00485550006851554,-703587.9375,210796.890625,495132.71875
0.00485560018569231,-703582,210770.71875,495152.1875
0.00485569983720779,-703576.125,210744.546875,495171.6875
0.00485579995438457,-703570.1875,210718.375,495191.15625
0.00485590007156134,-703564.3125,210692.203125,495210.625
0.00485600018873811,-703558.375,210666.03125,495230.09375
0.00485609984025359,-703552.5,210639.859375,495249.5625
0.00485619995743036,-703546.5625,210613.6875,495269.03125
0.00485630007460713,-703540.6875,210587.515625,495288.5
0.00485640019178391,-703534.75,210561.34375,495307.96875
0.00485649984329939,-703528.875,210535.171875,495327.4375
0.00485659996047616,-703522.9375,210509,495346.90625
0.00485670007765293,-703517,210482.828125,495366.375
0.0048568001948297,-703511.125,210456.65625,495385.84375
0.00485689984634519,-703505.1875,210430.484375,495405.3125
0.00485699996352196,-703499.3125,210404.3125,495424.75
0.00485710008069873,-703493.375,210378.125,495444.21875
0.0048572001978755,-703487.4375,210351.953125,495463.6875
0.00485729984939098,-703481.5,210325.78125,495483.15625
0.00485739996656775,-703475.625,210299.609375,495502.625
0.00485750008374453,-703469.6875,210273.4375,495522.09375
0.0048576002009213,-703463.75,210247.265625,495541.5625
0.00485769985243678,-703457.8125,210221.09375,495561
0.00485779996961355,-703451.9375,210194.90625,495580.46875
0.00485790008679032,-703446,210168.734375,495599.9375
0.00485800020396709,-703440.0625,210142.5625,495619.40625
0.00485809985548258,-703434.125,210116.390625,495638.84375
0.00485819997265935,-703428.1875,210090.21875,495658.3125
0.00485830008983612,-703422.25,210064.03125,495677.78125
0.00485840020701289,-703416.3125,210037.859375,495697.21875
0.00485849985852838,-703410.375,210011.6875,495716.6875
0.00485859997570515,-703404.4375,209985.515625,495736.15625
0.00485870009288192,-703398.5,209959.328125,495755.59375
0.00485880021005869,-703392.5625,209933.15625,495775.0625
0.00485889986157417,-703386.625,209906.984375,495794.5
0.00485899997875094,-703380.6875,209880.8125,495813.96875
0.00485910009592772,-703374.75,209854.625,495833.4375
0.00485920021310449,-703368.8125,209828.453125,495852.875
0.00485929986461997,-703362.875,209802.28125,495872.34375
0.00485939998179674,-703356.9375,209776.109375,495891.78125
0.00485950009897351,-703351,209749.921875,495911.25
0.00485960021615028,-703345.0625,209723.75,495930.6875
0.00485969986766577,-703339.0625,209697.578125,495950.15625
0.00485979998484254,-703333.125,209671.390625,495969.59375
0.00485990010201931,-703327.1875,209645.21875,495989.03125
0.00486000021919608,-703321.25,209619.046875,496008.5
0.00486009987071157,-703315.25,209592.859375,496027.9375
0.00486019998788834,-703309.3125,209566.6875,496047.40625
0.00486030010506511,-703303.375,209540.5,496066.84375
0.00486040022224188,-703297.4375,209514.328125,496086.28125
0.00486049987375736,-703291.4375,209488.15625,496105.75
0.00486059999093413,-703285.5,209461.96875,496125.1875
0.0048607001081109,-703279.5625,209435.796875,496144.625
0.00486080022528768,-703273.5625,209409.609375,496164.09375
0.00486089987680316,-703267.625,209383.4375,496183.53125
0.00486099999397993,-703261.625,209357.265625,496202.96875
0.0048611001111567,-703255.6875,209331.078125,496222.40625
0.00486120022833347,-703249.75,209304.90625,496241.84375
0.00486129987984896,-703243.75,209278.71875,496261.3125
0.00486139999702573,-703237.8125,209252.546875,496280.75
0.0048615001142025,-703231.8125,209226.359375,496300.1875
0.00486160023137927,-703225.8125,209200.1875,496319.625
0.00486169988289475,-703219.875,209174,496339.0625
0.00486180000007153,-703213.875,209147.828125,496358.5
0.0048619001172483,-703207.9375,209121.640625,496377.9375
0.00486199976876378,-703201.9375,209095.46875,496397.40625
0.00486209988594055,-703196,209069.28125,496416.84375
0.00486220000311732,-703190,209043.109375,496436.28125
0.00486230012029409,-703184,209016.921875,496455.71875
0.00486239977180958,-703178.0625,208990.75,496475.15625
0.00486249988898635,-703172.0625,208964.5625,496494.59375
0.00486260000616312,-703166.0625,208938.390625,496514.03125
0.00486270012333989,-703160.0625,208912.203125,496533.46875
0.00486279977485538,-703154.125,208886.03125,496552.90625
0.00486289989203215,-703148.125,208859.84375,496572.34375
0.00486300000920892,-703142.125,208833.65625,496591.75
0.00486310012638569,-703136.125,208807.484375,496611.1875
0.00486319977790117,-703130.125,208781.296875,496630.625
0.00486329989507794,-703124.1875,208755.125,496650.0625
0.00486340001225471,-703118.1875,208728.9375,496669.5
0.00486350012943149,-703112.1875,208702.75,496688.9375
0.00486359978094697,-703106.1875,208676.578125,496708.375
0.00486369989812374,-703100.1875,208650.390625,496727.78125
0.00486380001530051,-703094.1875,208624.203125,496747.21875
0.00486390013247728,-703088.1875,208598.03125,496766.65625
0.00486399978399277,-703082.1875,208571.84375,496786.09375
0.00486409990116954,-703076.1875,208545.65625,496805.5
0.00486420001834631,-703070.1875,208519.484375,496824.9375
0.00486430013552308,-703064.1875,208493.296875,496844.375
0.00486439978703856,-703058.1875,208467.109375,496863.78125
0.00486449990421534,-703052.1875,208440.9375,496883.21875
0.00486460002139211,-703046.1875,208414.75,496902.65625
0.00486470013856888,-703040.1875,208388.5625,496922.0625
0.00486479979008436,-703034.1875,208362.375,496941.5
0.00486489990726113,-703028.1875,208336.203125,496960.9375
0.0048650000244379,-703022.125,208310.015625,496980.34375
0.00486510014161468,-703016.125,208283.828125,496999.78125
0.00486519979313016,-703010.125,208257.640625,497019.1875
0.00486529991030693,-703004.125,208231.453125,497038.625
0.0048654000274837,-702998.125,208205.28125,497058.03125
0.00486550014466047,-702992.0625,208179.09375,497077.46875
0.00486559979617596,-702986.0625,208152.90625,497096.875
0.00486569991335273,-702980.0625,208126.71875,497116.3125
0.0048658000305295,-702974.0625,208100.53125,497135.71875
0.00486590014770627,-702968,208074.359375,497155.15625
0.00486599979922175,-702962,208048.171875,497174.5625
0.00486609991639853,-702955.9375,208021.984375,497193.96875
0.0048662000335753,-702949.9375,207995.796875,497213.40625
0.00486630015075207,-702943.9375,207969.609375,497232.8125
0.00486639980226755,-702937.875,207943.421875,497252.21875
0.00486649991944432,-702931.875,207917.234375,497271.65625
0.00486660003662109,-702925.8125,207891.0625,497291.0625
0.00486670015379786,-702919.8125,207864.875,497310.46875
0.00486679980531335,-702913.75,207838.6875,497329.90625
0.00486689992249012,-702907.75,207812.5,497349.3125
0.00486700003966689,-702901.6875,207786.3125,497368.71875
0.00486710015684366,-702895.6875,207760.125,497388.125
0.00486719980835915,-702889.625,207733.9375,497407.5625
0.00486729992553592,-702883.625,207707.75,497426.96875
0.00486740004271269,-702877.5625,207681.5625,497446.375
0.00486750015988946,-702871.5,207655.375,497465.78125
0.00486759981140494,-702865.5,207629.1875,497485.1875
0.00486769992858171,-702859.4375,207603,497504.59375
0.00486780004575849,-702853.4375,207576.8125,497524
0.00486790016293526,-702847.375,207550.625,497543.4375
0.00486799981445074,-702841.3125,207524.4375,497562.84375
0.00486809993162751,-702835.25,207498.25,497582.25
0.00486820004880428,-702829.25,207472.0625,497601.65625
0.00486830016598105,-702823.1875,207445.875,497621.0625
0.00486839981749654,-702817.125,207419.6875,497640.46875
0.00486849993467331,-702811.0625,207393.5,497659.875
0.00486860005185008,-702805,207367.3125,497679.28125
0.00486870016902685,-702799,207341.125,497698.6875
0.00486879982054234,-702792.9375,207314.9375,497718.09375
0.00486889993771911,-702786.875,207288.734375,497737.46875
0.00486900005489588,-702780.8125,207262.546875,497756.875
0.00486910017207265,-702774.75,207236.359375,497776.28125
0.00486919982358813,-702768.6875,207210.171875,497795.6875
0.0048692999407649,-702762.625,207183.984375,497815.09375
0.00486940005794168,-702756.5625,207157.796875,497834.5
0.00486950017511845,-702750.5,207131.609375,497853.90625
0.00486959982663393,-702744.4375,207105.421875,497873.28125
0.0048696999438107,-702738.375,207079.21875,497892.6875
0.00486980006098747,-702732.3125,207053.03125,497912.09375
0.00486990017816424,-702726.25,207026.84375,497931.5
0.00486999982967973,-702720.1875,207000.65625,497950.875
0.0048700999468565,-702714.125,206974.46875,497970.28125
0.00487020006403327,-702708.0625,206948.265625,497989.6875
0.00487030018121004,-702702,206922.078125,498009.0625
0.00487039983272552,-702695.9375,206895.890625,498028.46875
0.0048704999499023,-702689.8125,206869.703125,498047.875
0.00487060006707907,-702683.75,206843.5,498067.25
0.00487070018425584,-702677.6875,206817.3125,498086.65625
0.00487079983577132,-702671.625,206791.125,498106.0625
0.00487089995294809,-702665.5625,206764.9375,498125.4375
0.00487100007012486,-702659.4375,206738.734375,498144.84375
0.00487110018730164,-702653.375,206712.546875,498164.21875
0.00487119983881712,-702647.3125,206686.359375,498183.625
0.00487129995599389,-702641.1875,206660.15625,498203
0.00487140007317066,-702635.125,206633.96875,498222.40625
0.00487150019034743,-702629.0625,206607.78125,498241.78125
0.00487159984186292,-702622.9375,206581.578125,498261.1875
0.00487169995903969,-702616.875,206555.390625,498280.5625
0.00487180007621646,-702610.8125,206529.203125,498299.96875
0.00487190019339323,-702604.6875,206503,498319.34375
0.00487199984490871,-702598.625,206476.8125,498338.71875
0.00487209996208549,-702592.5,206450.625,498358.125
0.00487220007926226,-702586.4375,206424.421875,498377.5
0.00487230019643903,-702580.3125,206398.234375,498396.875
0.00487239984795451,-702574.25,206372.03125,498416.28125
0.00487249996513128,-702568.125,206345.84375,498435.65625
0.00487260008230805,-702562.0625,206319.640625,498455.03125
0.00487270019948483,-702555.9375,206293.453125,498474.40625
0.00487279985100031,-702549.8125,206267.265625,498493.8125
0.00487289996817708,-702543.75,206241.0625,498513.1875
0.00487300008535385,-702537.625,206214.875,498532.5625
0.00487310020253062,-702531.5625,206188.671875,498551.9375
0.00487319985404611,-702525.4375,206162.484375,498571.3125
0.00487329997122288,-702519.3125,206136.28125,498590.71875
0.00487340008839965,-702513.25,206110.09375,498610.09375
0.00487350020557642,-702507.125,206083.890625,498629.46875
0.0048735998570919,-702501,206057.703125,498648.84375
0.00487369997426867,-702494.875,206031.5,498668.21875
0.00487380009144545,-702488.8125,206005.3125,498687.59375
0.00487390020862222,-702482.6875,205979.109375,498706.96875
0.0048739998601377,-702476.5625,205952.90625,498726.34375
0.00487409997731447,-702470.4375,205926.71875,498745.71875
0.00487420009449124,-702464.3125,205900.515625,498765.09375
0.00487430021166801,-702458.1875,205874.328125,498784.46875
0.0048743998631835,-702452.125,205848.125,498803.84375
0.00487449998036027,-702446,205821.921875,498823.21875
0.00487460009753704,-702439.875,205795.734375,498842.59375
0.00487470021471381,-702433.75,205769.53125,498861.96875
0.0048747998662293,-702427.625,205743.34375,498881.34375
0.00487489998340607,-702421.5,205717.140625,498900.71875
0.00487500010058284,-702415.375,205690.9375,498920.09375
0.00487510021775961,-702409.25,205664.75,498939.4375
0.00487519986927509,-702403.125,205638.546875,498958.8125
0.00487529998645186,-702397,205612.34375,498978.1875
0.00487540010362864,-702390.875,205586.15625,498997.5625
0.00487550022080541,-702384.75,205559.953125,499016.9375
0.00487559987232089,-702378.625,205533.75,499036.28125
0.00487569998949766,-702372.5,205507.546875,499055.65625
0.00487580010667443,-702366.3125,205481.359375,499075.03125
0.0048759002238512,-702360.1875,205455.15625,499094.375
0.00487599987536669,-702354.0625,205428.953125,499113.75
0.00487609999254346,-702347.9375,205402.75,499133.125
0.00487620010972023,-702341.8125,205376.5625,499152.46875
0.004876300226897,-702335.625,205350.359375,499171.84375
0.00487639987841249,-702329.5,205324.15625,499191.21875
0.00487649999558926,-702323.375,205297.953125,499210.5625
0.00487660011276603,-702317.25,205271.75,499229.9375
0.0048767002299428,-702311.0625,205245.5625,499249.28125
0.00487679988145828,-702304.9375,205219.359375,499268.65625
0.00487689999863505,-702298.8125,205193.15625,499288
0.00487700011581182,-702292.625,205166.953125,499307.375
0.00487709976732731,-702286.5,205140.75,499326.71875
0.00487719988450408,-702280.375,205114.546875,499346.09375
0.00487730000168085,-702274.1875,205088.34375,499365.4375
0.00487740011885762,-702268.0625,205062.15625,499384.8125
0.00487749977037311,-702261.875,205035.953125,499404.15625
0.00487759988754988,-702255.75,205009.75,499423.53125
0.00487770000472665,-702249.5625,204983.546875,499442.875
0.00487780012190342,-702243.4375,204957.34375,499462.21875
0.0048778997734189,-702237.25,204931.140625,499481.59375
0.00487799989059567,-702231.125,204904.9375,499500.9375
0.00487810000777245,-702224.9375,204878.734375,499520.28125
0.00487820012494922,-702218.8125,204852.53125,499539.65625
0.0048782997764647,-702212.625,204826.328125,499559
0.00487839989364147,-702206.5,204800.125,499578.34375
0.00487850001081824,-702200.3125,204773.921875,499597.6875
0.00487860012799501,-702194.125,204747.71875,499617.0625
0.0048786997795105,-702188,204721.515625,499636.40625
0.00487879989668727,-702181.8125,204695.3125,499655.75
0.00487890001386404,-702175.625,204669.109375,499675.09375
0.00487900013104081,-702169.5,204642.90625,499694.4375
0.0048790997825563,-702163.3125,204616.703125,499713.78125
0.00487919989973307,-702157.125,204590.5,499733.125
0.00487930001690984,-702150.9375,204564.296875,499752.5
0.00487940013408661,-702144.8125,204538.09375,499771.84375
0.00487949978560209,-702138.625,204511.890625,499791.1875
0.00487959990277886,-702132.4375,204485.6875,499810.53125
0.00487970001995564,-702126.25,204459.46875,499829.875
0.00487980013713241,-702120.0625,204433.265625,499849.21875
0.00487989978864789,-702113.875,204407.0625,499868.5625
0.00487999990582466,-702107.75,204380.859375,499887.90625
0.00488010002300143,-702101.5625,204354.65625,499907.25
0.0048802001401782,-702095.375,204328.453125,499926.59375
0.00488029979169369,-702089.1875,204302.25,499945.90625
0.00488039990887046,-702083,204276.03125,499965.25
0.00488050002604723,-702076.8125,204249.828125,499984.59375
0.004880600143224,-702070.625,204223.625,500003.9375
0.00488069979473948,-702064.4375,204197.421875,500023.28125
0.00488079991191626,-702058.25,204171.203125,500042.625
0.00488090002909303,-702052.0625,204145,500061.96875
0.0048810001462698,-702045.875,204118.796875,500081.28125
0.00488109979778528,-702039.6875,204092.59375,500100.625
0.00488119991496205,-702033.4375,204066.375,500119.96875
0.00488130003213882,-702027.25,204040.171875,500139.3125
0.0048814001493156,-702021.0625,204013.96875,500158.625
0.00488149980083108,-702014.875,203987.765625,500177.96875
0.00488159991800785,-702008.6875,203961.546875,500197.3125
0.00488170003518462,-702002.5,203935.34375,500216.625
0.00488180015236139,-701996.25,203909.140625,500235.96875
0.00488189980387688,-701990.0625,203882.921875,500255.3125
0.00488199992105365,-701983.875,203856.71875,500274.625
0.00488210003823042,-701977.6875,203830.515625,500293.96875
0.00488220015540719,-701971.4375,203804.296875,500313.28125
0.00488229980692267,-701965.25,203778.09375,500332.625
0.00488239992409945,-701959.0625,203751.890625,500351.9375
0.00488250004127622,-701952.8125,203725.671875,500371.28125
0.00488260015845299,-701946.625,203699.46875,500390.59375
0.00488269980996847,-701940.4375,203673.25,500409.9375
0.00488279992714524,-701934.1875,203647.046875,500429.25
0.00488290004432201,-701928,203620.828125,500448.59375
0.00488300016149879,-701921.75,203594.625,500467.90625
0.00488309981301427,-701915.5625,203568.421875,500487.25
0.00488319993019104,-701909.375,203542.203125,500506.5625
0.00488330004736781,-701903.125,203516,500525.875
0.00488340016454458,-701896.9375,203489.78125,500545.21875
0.00488349981606007,-701890.6875,203463.578125,500564.53125
0.00488359993323684,-701884.5,203437.359375,500583.84375
0.00488370005041361,-701878.25,203411.15625,500603.1875
0.00488380016759038,-701872,203384.9375,500622.5
0.00488389981910586,-701865.8125,203358.734375,500641.8125
0.00488399993628263,-701859.5625,203332.515625,500661.125
0.00488410005345941,-701853.375,203306.3125,500680.46875
0.00488420017063618,-701847.125,203280.09375,500699.78125
0.00488429982215166,-701840.875,203253.875,500719.09375
0.00488439993932843,-701834.6875,203227.671875,500738.40625
0.0048845000565052,-701828.4375,203201.453125,500757.71875
0.00488460017368197,-701822.1875,203175.25,500777.0625
0.00488469982519746,-701815.9375,203149.03125,500796.375
0.00488479994237423,-701809.75,203122.8125,500815.6875
0.004884900059551,-701803.5,203096.609375,500835
0.00488500017672777,-701797.25,203070.390625,500854.3125
0.00488509982824326,-701791,203044.171875,500873.625
0.00488519994542003,-701784.8125,203017.96875,500892.9375
0.0048853000625968,-701778.5625,202991.75,500912.25
0.00488540017977357,-701772.3125,202965.53125,500931.5625
0.00488549983128905,-701766.0625,202939.328125,500950.875
0.00488559994846582,-701759.8125,202913.109375,500970.1875
0.0048857000656426,-701753.5625,202886.890625,500989.5
0.00488580018281937,-701747.3125,202860.6875,501008.8125
0.00488589983433485,-701741.0625,202834.46875,501028.125
0.00488599995151162,-701734.8125,202808.25,501047.40625
0.00488610006868839,-701728.5625,202782.03125,501066.71875
0.00488620018586516,-701722.3125,202755.8125,501086.03125
0.00488629983738065,-701716.0625,202729.609375,501105.34375
0.00488639995455742,-701709.8125,202703.390625,501124.65625
0.00488650007173419,-701703.5625,202677.171875,501143.96875
0.00488660018891096,-701697.3125,202650.953125,501163.25
0.00488669984042645,-701691.0625,202624.734375,501182.5625
0.00488679995760322,-701684.8125,202598.53125,501201.875
0.00488690007477999,-701678.5625,202572.3125,501221.1875
0.00488700019195676,-701672.3125,202546.09375,501240.46875
0.00488709984347224,-701666.0625,202519.875,501259.78125
0.00488719996064901,-701659.75,202493.65625,501279.09375
0.00488730007782578,-701653.5,202467.4375,501298.375
0.00488740019500256,-701647.25,202441.21875,501317.6875
0.00488749984651804,-701641,202415.015625,501336.96875
0.00488759996369481,-701634.75,202388.796875,501356.28125
0.00488770008087158,-701628.4375,202362.578125,501375.59375
0.00488780019804835,-701622.1875,202336.359375,501394.875
0.00488789984956384,-701615.9375,202310.140625,501414.1875
0.00488799996674061,-701609.625,202283.921875,501433.46875
0.00488810008391738,-701603.375,202257.703125,501452.78125
0.00488820020109415,-701597.125,202231.484375,501472.0625
0.00488829985260963,-701590.8125,202205.265625,501491.375
0.00488839996978641,-701584.5625,202179.046875,501510.65625
0.00488850008696318,-701578.3125,202152.828125,501529.9375
0.00488860020413995,-701572,202126.609375,501549.25
0.00488869985565543,-701565.75,202100.390625,501568.53125
0.0048887999728322,-701559.4375,202074.171875,501587.84375
0.00488890009000897,-701553.1875,202047.953125,501607.125
0.00488900020718575,-701546.875,202021.734375,501626.40625
0.00488909985870123,-701540.625,201995.515625,501645.71875
0.004889199975878,-701534.3125,201969.296875,501665
0.00488930009305477,-701528.0625,201943.0625,501684.28125
0.00488940021023154,-701521.75,201916.84375,501703.5625
0.00488949986174703,-701515.4375,201890.625,501722.875
0.0048895999789238,-701509.1875,201864.40625,501742.15625
0.00488970009610057,-701502.875,201838.1875,501761.4375
0.00488980021327734,-701496.625,201811.96875,501780.71875
0.00488989986479282,-701490.3125,201785.75,501800
0.00488999998196959,-701484,201759.515625,501819.28125
0.00489010009914637,-701477.75,201733.296875,501838.59375
0.00489020021632314,-701471.4375,201707.078125,501857.875
0.00489029986783862,-701465.125,201680.859375,501877.15625
0.00489039998501539,-701458.8125,201654.640625,501896.4375
0.00489050010219216,-701452.5625,201628.40625,501915.71875
0.00489060021936893,-701446.25,201602.1875,501935
0.00489069987088442,-701439.9375,201575.96875,501954.28125
0.00489079998806119,-701433.625,201549.75,501973.5625
0.00489090010523796,-701427.3125,201523.515625,501992.84375
0.00489100022241473,-701421.0625,201497.296875,502012.125
0.00489109987393022,-701414.75,201471.078125,502031.40625
0.00489119999110699,-701408.4375,201444.859375,502050.6875
0.00489130010828376,-701402.125,201418.625,502069.96875
0.00489140022546053,-701395.8125,201392.40625,502089.21875
0.00489149987697601,-701389.5,201366.1875,502108.5
0.00489159999415278,-701383.1875,201339.953125,502127.78125
0.00489170011132956,-701376.875,201313.734375,502147.0625
0.00489180022850633,-701370.5625,201287.515625,502166.34375
0.00489189988002181,-701364.25,201261.28125,502185.625
0.00489199999719858,-701357.9375,201235.0625,502204.875
0.00489210011437535,-701351.625,201208.828125,502224.15625
0.00489220023155212,-701345.3125,201182.609375,502243.4375
0.00489229988306761,-701339,201156.390625,502262.71875
0.00489240000024438,-701332.6875,201130.15625,502281.96875
0.00489250011742115,-701326.375,201103.9375,502301.25
0.00489259976893663,-701320.0625,201077.703125,502320.53125
0.00489269988611341,-701313.6875,201051.484375,502339.78125
0.00489280000329018,-701307.375,201025.25,502359.0625
0.00489290012046695,-701301.0625,200999.03125,502378.3125
0.00489299977198243,-701294.75,200972.796875,502397.59375
0.0048930998891592,-701288.4375,200946.578125,502416.875
0.00489320000633597,-701282.0625,200920.34375,502436.125
0.00489330012351274,-701275.75,200894.125,502455.40625
0.00489339977502823,-701269.4375,200867.890625,502474.65625
0.004893499892205,-701263.125,200841.671875,502493.9375
0.00489360000938177,-701256.75,200815.4375,502513.1875
0.00489370012655854,-701250.4375,200789.21875,502532.4375
0.00489379977807403,-701244.125,200762.984375,502551.71875
0.0048938998952508,-701237.75,200736.765625,502570.96875
0.00489400001242757,-701231.4375,200710.53125,502590.25
0.00489410012960434,-701225.125,200684.296875,502609.5
0.00489419978111982,-701218.75,200658.078125,502628.75
0.00489429989829659,-701212.4375,200631.84375,502648.03125
0.00489440001547337,-701206.0625,200605.609375,502667.28125
0.00489450013265014,-701199.75,200579.390625,502686.53125
0.00489459978416562,-701193.375,200553.15625,502705.8125
0.00489469990134239,-701187.0625,200526.921875,502725.0625
0.00489480001851916,-701180.6875,200500.703125,502744.3125
0.00489490013569593,-701174.375,200474.46875,502763.5625
0.00489499978721142,-701168,200448.234375,502782.84375
0.00489509990438819,-701161.6875,200422.015625,502802.09375
0.00489520002156496,-701155.3125,200395.78125,502821.34375
0.00489530013874173,-701148.9375,200369.546875,502840.59375
0.00489539979025722,-701142.625,200343.3125,502859.84375
0.00489549990743399,-701136.25,200317.09375,502879.09375
0.00489560002461076,-701129.9375,200290.859375,502898.34375
0.00489570014178753,-701123.5625,200264.625,502917.59375
0.00489579979330301,-701117.1875,200238.390625,502936.875
0.00489589991047978,-701110.8125,200212.171875,502956.125
0.00489600002765656,-701104.5,200185.9375,502975.375
0.00489610014483333,-701098.125,200159.703125,502994.625
0.00489619979634881,-701091.75,200133.46875,503013.875
0.00489629991352558,-701085.375,200107.234375,503033.125
0.00489640003070235,-701079.0625,200081,503052.34375
0.00489650014787912,-701072.6875,200054.78125,503071.59375
0.00489659979939461,-701066.3125,200028.546875,503090.84375
0.00489669991657138,-701059.9375,200002.3125,503110.09375
0.00489680003374815,-701053.5625,199976.078125,503129.34375
0.00489690015092492,-701047.1875,199949.84375,503148.59375
0.0048969998024404,-701040.8125,199923.609375,503167.84375
0.00489709991961718,-701034.5,199897.375,503187.09375
0.00489720003679395,-701028.125,199871.140625,503206.3125
0.00489730015397072,-701021.75,199844.90625,503225.5625
0.0048973998054862,-701015.375,199818.671875,503244.8125
0.00489749992266297,-701009,199792.4375,503264.0625
0.00489760003983974,-701002.625,199766.203125,503283.28125
0.00489770015701652,-700996.25,199739.96875,503302.53125
0.004897799808532,-700989.875,199713.734375,503321.78125
0.00489789992570877,-700983.5,199687.5,503341
0.00489800004288554,-700977.0625,199661.265625,503360.25
0.00489810016006231,-700970.6875,199635.03125,503379.5
0.0048981998115778,-700964.3125,199608.796875,503398.71875
0.00489829992875457,-700957.9375,199582.5625,503417.96875
0.00489840004593134,-700951.5625,199556.328125,503437.1875
0.00489850016310811,-700945.1875,199530.09375,503456.4375
0.00489859981462359,-700938.8125,199503.859375,503475.65625
0.00489869993180037,-700932.375,199477.625,503494.90625
0.00489880004897714,-700926,199451.375,503514.125
0.00489890016615391,-700919.625,199425.140625,503533.375
0.00489899981766939,-700913.25,199398.90625,503552.59375
0.00489909993484616,-700906.8125,199372.671875,503571.84375
0.00489920005202293,-700900.4375,199346.4375,503591.0625
0.00489930016919971,-700894.0625,199320.203125,503610.28125
0.00489939982071519,-700887.625,199293.96875,503629.53125
0.00489949993789196,-700881.25,199267.71875,503648.75
0.00489960005506873,-700874.875,199241.484375,503667.96875
0.0048997001722455,-700868.4375,199215.25,503687.21875
0.00489979982376099,-700862.0625,199189.015625,503706.4375
0.00489989994093776,-700855.6875,199162.765625,503725.65625
0.00490000005811453,-700849.25,199136.53125,503744.90625
0.0049001001752913,-700842.875,199110.296875,503764.125
0.00490019982680678,-700836.4375,199084.0625,503783.34375
0.00490029994398355,-700830.0625,199057.8125,503802.5625
0.00490040006116033,-700823.625,199031.578125,503821.78125
0.0049005001783371,-700817.25,199005.34375,503841.03125
0.00490059982985258,-700810.8125,198979.09375,503860.25
0.00490069994702935,-700804.4375,198952.859375,503879.46875
0.00490080006420612,-700798,198926.625,503898.6875
0.00490090018138289,-700791.625,198900.375,503917.90625
0.00490099983289838,-700785.1875,198874.140625,503937.125
0.00490109995007515,-700778.75,198847.90625,503956.34375
0.00490120006725192,-700772.375,198821.65625,503975.5625
0.00490130018442869,-700765.9375,198795.421875,503994.78125
0.00490139983594418,-700759.5,198769.171875,504014
0.00490149995312095,-700753.125,198742.9375,504033.21875
0.00490160007029772,-700746.6875,198716.703125,504052.4375
0.00490170018747449,-700740.25,198690.453125,504071.65625
0.00490179983898997,-700733.8125,198664.21875,504090.875
0.00490189995616674,-700727.4375,198637.96875,504110.09375
0.00490200007334352,-700721,198611.734375,504129.3125
0.00490210019052029,-700714.5625,198585.484375,504148.53125
0.00490219984203577,-700708.125,198559.25,504167.71875
0.00490229995921254,-700701.75,198533,504186.9375
0.00490240007638931,-700695.3125,198506.765625,504206.15625
0.00490250019356608,-700688.875,198480.515625,504225.375
0.00490259984508157,-700682.4375,198454.28125,504244.5625
0.00490269996225834,-700676,198428.03125,504263.78125
0.00490280007943511,-700669.5625,198401.78125,504283
0.00490290019661188,-700663.125,198375.546875,504302.21875
0.00490299984812737,-700656.6875,198349.296875,504321.40625
0.00490309996530414,-700650.25,198323.0625,504340.625
0.00490320008248091,-700643.8125,198296.8125,504359.84375
