t,vLoca,vLocb,vLocc
0.00337000004947186,-684864.25,543755.9375,141228.703125
0.00337100005708635,-684953.25,543578.125,141494.75
0.00337200006470084,-685042.0625,543400.25,141760.78125
0.00337300007231534,-685130.8125,543222.3125,142026.796875
0.00337400007992983,-685219.5,543044.3125,142292.78125
0.00337500008754432,-685308.0625,542866.25,142558.75
0.00337600009515882,-685396.5,542688.0625,142824.703125
0.00337700010277331,-685484.875,542509.8125,143090.625
0.0033780001103878,-685573.1875,542331.5,143356.53125
0.00337899988517165,-685661.3125,542153.0625,143622.421875
0.00337999989278615,-685749.4375,541974.625,143888.28125
0.00338099990040064,-685837.375,541796.0625,144154.140625
0.00338199990801513,-685925.25,541617.4375,144419.953125
0.00338299991562963,-686013.0625,541438.6875,144685.765625
0.00338399992324412,-686100.75,541259.9375,144951.546875
0.00338499993085861,-686188.3125,541081.0625,145217.3125
0.00338599993847311,-686275.8125,540902.125,145483.0625
0.0033869999460876,-686363.1875,540723.125,145748.78125
0.00338799995370209,-686450.5,540544,146014.484375
0.00338899996131659,-686537.6875,540364.875,146280.171875
0.00338999996893108,-686624.8125,540185.625,146545.828125
0.00339099997654557,-686711.8125,540006.3125,146811.46875
0.00339199998416007,-686798.6875,539826.875,147077.078125
0.00339299999177456,-686885.5,539647.375,147342.6875
0.00339399999938905,-686972.25,539467.875,147608.265625
0.00339500000700355,-687058.875,539288.25,147873.8125
0.00339600001461804,-687145.375,539108.5,148139.34375
0.00339700002223253,-687231.75,538928.75,148404.859375
0.00339800002984703,-687318.125,538748.875,148670.359375
0.00339900003746152,-687404.3125,538568.9375,148935.828125
0.00340000004507601,-687490.4375,538388.9375,149201.28125
0.00340100005269051,-687576.4375,538208.8125,149466.703125
0.003402000060305,-687662.375,538028.6875,149732.109375
0.00340300006791949,-687748.25,537848.4375,149997.5
0.00340400007553399,-687833.9375,537668.125,150262.875
0.00340500008314848,-687919.5625,537487.6875,150528.21875
0.00340600009076297,-688005.125,537307.25,150793.53125
0.00340700009837747,-688090.5625,537126.6875,151058.828125
0.00340800010599196,-688175.9375,536946.0625,151324.109375
0.00340900011360645,-688261.1875,536765.375,151589.375
0.0034099998883903,-688346.3125,536584.5625,151854.609375
0.0034109998960048,-688431.375,536403.75,152119.828125
0.00341199990361929,-688516.3125,536222.8125,152385.015625
0.00341299991123378,-688601.125,536041.8125,152650.1875
0.00341399991884828,-688685.9375,535860.6875,152915.34375
0.00341499992646277,-688770.5625,535679.5625,153180.46875
0.00341599993407726,-688855.125,535498.3125,153445.578125
0.00341699994169176,-688939.5625,535317,153710.671875
0.00341799994930625,-689023.9375,535135.625,153975.734375
0.00341899995692074,-689108.25,534954.1875,154240.765625
0.00341999996453524,-689192.375,534772.625,154505.796875
0.00342099997214973,-689276.4375,534591,154770.796875
0.00342199997976422,-689360.4375,534409.3125,155035.765625
0.00342299998737872,-689444.3125,534227.5625,155300.71875
0.00342399999499321,-689528.0625,534045.6875,155565.65625
0.0034250000026077,-689611.75,533863.8125,155830.5625
0.0034260000102222,-689695.3125,533681.8125,156095.453125
0.00342700001783669,-689778.8125,533499.75,156360.3125
0.00342800002545118,-689862.1875,533317.5625,156625.15625
0.00342900003306568,-689945.5,533135.375,156889.984375
0.00343000004068017,-690028.6875,532953.0625,157154.78125
0.00343100004829466,-690111.75,532770.6875,157419.546875
0.00343200005590916,-690194.75,532588.25,157684.3125
0.00343300006352365,-690277.625,532405.6875,157949.03125
0.00343400007113814,-690360.4375,532223.125,158213.75
0.00343500007875264,-690443.125,532040.4375,158478.4375
0.00343600008636713,-690525.75,531857.6875,158743.09375
0.00343700009398162,-690608.25,531674.875,159007.734375
0.00343800010159612,-690690.625,531491.9375,159272.359375
0.00343900010921061,-690772.9375,531309,159536.953125
0.00343999988399446,-690855.125,531125.9375,159801.515625
0.00344099989160895,-690937.25,530942.8125,160066.0625
0.00344199989922345,-691019.25,530759.5625,160330.59375
0.00344299990683794,-691101.1875,530576.3125,160595.09375
0.00344399991445243,-691183,530392.9375,160859.578125
0.00344499992206693,-691264.6875,530209.5,161124.046875
0.00344599992968142,-691346.3125,530026,161388.46875
0.00344699993729591,-691427.8125,529842.4375,161652.890625
0.00344799994491041,-691509.25,529658.75,161917.28125
0.0034489999525249,-691590.5625,529475.0625,162181.640625
0.00344999996013939,-691671.8125,529291.25,162445.984375
0.00345099996775389,-691752.9375,529107.375,162710.3125
0.00345199997536838,-691833.9375,528923.375,162974.609375
0.00345299998298287,-691914.875,528739.375,163238.875
0.00345399999059737,-691995.6875,528555.25,163503.125
0.00345499999821186,-692076.4375,528371.0625,163767.359375
0.00345600000582635,-692157.0625,528186.8125,164031.5625
0.00345700001344085,-692237.625,528002.5,164295.75
0.00345800002105534,-692318.0625,527818.0625,164559.90625
0.00345900002866983,-692398.375,527633.5625,164824.046875
0.00346000003628433,-692478.625,527449,165088.15625
0.00346100004389882,-692558.75,527264.375,165352.234375
0.00346200005151331,-692638.8125,527079.6875,165616.3125
0.00346300005912781,-692718.75,526894.875,165880.34375
0.0034640000667423,-692798.625,526710.0625,166144.359375
0.00346500007435679,-692878.375,526525.125,166408.359375
0.00346600008197129,-692958,526340.125,166672.328125
0.00346700008958578,-693037.5625,526155,166936.28125
0.00346800009720027,-693117,525969.875,167200.203125
0.00346900010481477,-693196.375,525784.625,167464.09375
0.00347000011242926,-693275.625,525599.3125,167727.96875
0.00347099988721311,-693354.75,525413.9375,167991.828125
0.0034719998948276,-693433.8125,525228.5,168255.65625
0.0034729999024421,-693512.8125,525042.9375,168519.453125
0.00347399991005659,-693591.6875,524857.375,168783.234375
0.00347499991767108,-693670.4375,524671.6875,169047
0.00347599992528558,-693749.0625,524485.9375,169310.734375
0.00347699993290007,-693827.625,524300.0625,169574.4375
0.00347799994051456,-693906.125,524114.1875,169838.125
0.00347899994812906,-693984.5,523928.21875,170101.78125
0.00347999995574355,-694062.75,523742.15625,170365.421875
0.00348099996335804,-694140.9375,523556.03125,170629.03125
0.00348199997097254,-694219,523369.8125,170892.625
0.00348299997858703,-694297,523183.53125,171156.1875
0.00348399998620152,-694374.875,522997.1875,171419.71875
0.00348499999381602,-694452.625,522810.78125,171683.234375
0.00348600000143051,-694530.3125,522624.28125,171946.734375
0.003487000009045,-694607.875,522437.6875,172210.1875
0.0034880000166595,-694685.375,522251.0625,172473.640625
0.00348900002427399,-694762.75,522064.34375,172737.046875
0.00349000003188848,-694840.0625,521877.53125,173000.4375
0.00349100003950298,-694917.25,521690.65625,173263.8125
0.00349200004711747,-694994.3125,521503.71875,173527.15625
0.00349300005473197,-695071.3125,521316.6875,173790.46875
0.00349400006234646,-695148.1875,521129.59375,174053.765625
0.00349500006996095,-695225,520942.4375,174317.03125
0.00349600007757545,-695301.6875,520755.1875,174580.28125
0.00349700008518994,-695378.25,520567.875,174843.5
0.00349800009280443,-695454.75,520380.5,175106.6875
0.00349900010041893,-695531.125,520193.03125,175369.859375
0.00350000010803342,-695607.4375,520005.5,175633
0.00350100011564791,-695683.625,519817.875,175896.125
0.00350199989043176,-695759.75,519630.21875,176159.21875
0.00350299989804626,-695835.75,519442.4375,176422.28125
0.00350399990566075,-695911.625,519254.625,176685.328125
0.00350499991327524,-695987.4375,519066.71875,176948.34375
0.00350599992088974,-696063.125,518878.71875,177211.34375
0.00350699992850423,-696138.75,518690.6875,177474.3125
0.00350799993611872,-696214.25,518502.5625,177737.25
0.00350899994373322,-696289.625,518314.34375,178000.171875
0.00350999995134771,-696364.9375,518126.0625,178263.0625
0.0035109999589622,-696440.1875,517937.71875,178525.9375
0.0035119999665767,-696515.25,517749.3125,178788.78125
0.00351299997419119,-696590.25,517560.8125,179051.59375
0.00351399998180568,-696665.1875,517372.25,179314.390625
0.00351499998942018,-696740,517183.59375,179577.140625
0.00351599999703467,-696814.6875,516994.875,179839.890625
0.00351700000464916,-696889.3125,516806.09375,180102.609375
0.00351800001226366,-696963.8125,516617.21875,180365.296875
0.00351900001987815,-697038.25,516428.28125,180627.953125
0.00352000002749264,-697112.5625,516239.28125,180890.59375
0.00352100003510714,-697186.75,516050.21875,181153.203125
0.00352200004272163,-697260.875,515861.0625,181415.78125
0.00352300005033612,-697334.9375,515671.8125,181678.34375
0.00352400005795062,-697408.8125,515482.53125,181940.875
0.00352500006556511,-697482.625,515293.125,182203.390625
0.0035260000731796,-697556.375,515103.6875,182465.875
0.0035270000807941,-697630,514914.15625,182728.328125
0.00352800008840859,-697703.5,514724.5625,182990.765625
0.00352900009602308,-697776.9375,514534.90625,183253.171875
0.00353000010363758,-697850.25,514345.15625,183515.546875
0.00353100011125207,-697923.5,514155.34375,183777.890625
0.00353199988603592,-697996.625,513965.46875,184040.21875
0.00353299989365041,-698069.625,513775.5,184302.515625
0.00353399990126491,-698142.5625,513585.46875,184564.796875
0.0035349999088794,-698215.375,513395.34375,184827.046875
0.00353599991649389,-698288.125,513205.1875,185089.265625
0.00353699992410839,-698360.75,513014.9375,185351.453125
0.00353799993172288,-698433.3125,512824.59375,185613.625
0.00353899993933737,-698505.6875,512634.1875,185875.765625
0.00353999994695187,-698578.0625,512443.71875,186137.890625
0.00354099995456636,-698650.25,512253.1875,186399.96875
0.00354199996218085,-698722.4375,512062.5625,186662.03125
0.00354299996979535,-698794.4375,511871.875,186924.078125
0.00354399997740984,-698866.375,511681.125,187186.078125
0.00354499998502433,-698938.1875,511490.28125,187448.0625
0.00354599999263883,-699009.9375,511299.375,187710.015625
0.00354700000025332,-699081.5625,511108.375,187971.953125
0.00354800000786781,-699153.125,510917.34375,188233.859375
0.00354900001548231,-699224.5625,510726.21875,188495.734375
0.0035500000230968,-699295.875,510535,188757.578125
0.00355100003071129,-699367.125,510343.75,189019.40625
0.00355200003832579,-699438.25,510152.40625,189281.203125
0.00355300004594028,-699509.3125,509960.96875,189542.96875
0.00355400005355477,-699580.25,509769.5,189804.71875
0.00355500006116927,-699651.125,509577.9375,190066.421875
0.00355600006878376,-699721.8125,509386.28125,190328.109375
0.00355700007639825,-699792.5,509194.59375,190589.78125
0.00355800008401275,-699863,509002.8125,190851.40625
0.00355900009162724,-699933.4375,508810.96875,191113.015625
0.00356000009924173,-700003.8125,508619.03125,191374.59375
0.00356100010685623,-700074.0625,508427.03125,191636.15625
0.00356200011447072,-700144.1875,508234.96875,191897.671875
0.00356299988925457,-700214.25,508042.84375,192159.171875
0.00356399989686906,-700284.1875,507850.625,192420.640625
0.00356499990448356,-700354.0625,507658.34375,192682.09375
0.00356599991209805,-700423.8125,507465.96875,192943.5
0.00356699991971254,-700493.4375,507273.5625,193204.890625
0.00356799992732704,-700563,507081.0625,193466.25
0.00356899993494153,-700632.4375,506888.46875,193727.59375
0.00356999994255602,-700701.75,506695.84375,193988.890625
0.00357099995017052,-700771,506503.125,194250.171875
0.00357199995778501,-700840.1875,506310.3125,194511.421875
0.0035729999653995,-700909.25,506117.46875,194772.640625
0.003573999973014,-700978.1875,505924.53125,195033.84375
0.00357499998062849,-701047,505731.53125,195295.015625
0.00357599998824298,-701115.8125,505538.4375,195556.15625
0.00357699999585748,-701184.4375,505345.3125,195817.265625
0.00357800000347197,-701253,505152.09375,196078.34375
0.00357900001108646,-701321.4375,504958.78125,196339.40625
0.00358000001870096,-701389.8125,504765.4375,196600.4375
0.00358100002631545,-701458.0625,504572,196861.4375
0.00358200003392994,-701526.1875,504378.46875,197122.40625
0.00358300004154444,-701594.25,504184.90625,197383.359375
0.00358400004915893,-701662.1875,503991.25,197644.265625
0.00358500005677342,-701730.0625,503797.53125,197905.15625
0.00358600006438792,-701797.8125,503603.75,198166.015625
0.00358700007200241,-701865.5,503409.875,198426.859375
0.0035880000796169,-701933,503215.9375,198687.65625
0.0035890000872314,-702000.5,503021.9375,198948.4375
0.00359000009484589,-702067.8125,502827.84375,199209.1875
0.00359100010246038,-702135.0625,502633.6875,199469.90625
0.00359200011007488,-702202.25,502439.46875,199730.59375
0.00359299988485873,-702269.3125,502245.1875,199991.25
0.00359399989247322,-702336.25,502050.8125,200251.890625
0.00359499990008771,-702403.125,501856.375,200512.5
0.00359599990770221,-702469.875,501661.875,200773.078125
0.0035969999153167,-702536.5,501467.28125,201033.625
0.00359799992293119,-702603.0625,501272.625,201294.140625
0.00359899993054569,-702669.5625,501077.90625,201554.640625
0.00359999993816018,-702735.875,500883.125,201815.09375
0.00360099994577467,-702802.1875,500688.25,202075.53125
0.00360199995338917,-702868.3125,500493.3125,202335.9375
0.00360299996100366,-702934.375,500298.3125,202596.3125
0.00360399996861815,-703000.3125,500103.25,202856.671875
0.00360499997623265,-703066.1875,499908.09375,203116.984375
0.00360599998384714,-703131.9375,499712.875,203377.28125
0.00360699999146163,-703197.625,499517.59375,203637.546875
0.00360799999907613,-703263.1875,499322.21875,203897.765625
0.00360900000669062,-703328.625,499126.78125,204157.984375
0.00361000001430511,-703394,498931.28125,204418.15625
0.00361100002191961,-703459.25,498735.71875,204678.296875
0.0036120000295341,-703524.375,498540.0625,204938.421875
0.00361300003714859,-703589.4375,498344.34375,205198.5
0.00361400004476309,-703654.4375,498148.5625,205458.5625
0.00361500005237758,-703719.25,497952.6875,205718.59375
0.00361600005999207,-703784.0625,497756.78125,205978.59375
0.00361700006760657,-703848.6875,497560.78125,206238.5625
0.00361800007522106,-703913.25,497364.6875,206498.5
0.00361900008283556,-703977.6875,497168.5625,206758.421875
0.00362000009045005,-704042.0625,496972.34375,207018.296875
0.00362100009806454,-704106.3125,496776.0625,207278.15625
0.00362200010567904,-704170.5,496579.71875,207537.96875
0.00362300011329353,-704234.5625,496383.28125,207797.765625
0.00362399988807738,-704298.5,496186.78125,208057.53125
0.00362499989569187,-704362.375,495990.21875,208317.265625
0.00362599990330637,-704426.125,495793.59375,208576.984375
0.00362699991092086,-704489.75,495596.875,208836.65625
0.00362799991853535,-704553.3125,495400.125,209096.296875
0.00362899992614985,-704616.8125,495203.28125,209355.921875
0.00362999993376434,-704680.125,495006.34375,209615.5
0.00363099994137883,-704743.375,494809.375,209875.0625
0.00363199994899333,-704806.5625,494612.3125,210134.59375
0.00363299995660782,-704869.625,494415.1875,210394.078125
0.00363399996422231,-704932.5625,494217.96875,210653.546875
0.00363499997183681,-704995.4375,494020.71875,210912.984375
0.0036359999794513,-705058.1875,493823.375,211172.390625
0.00363699998706579,-705120.8125,493625.96875,211431.78125
0.00363799999468029,-705183.375,493428.5,211691.125
0.00363900000229478,-705245.875,493230.9375,211950.4375
0.00364000000990927,-705308.1875,493033.3125,212209.734375
0.00364100001752377,-705370.4375,492835.625,212468.984375
0.00364200002513826,-705432.625,492637.875,212728.21875
0.00364300003275275,-705494.6875,492440.03125,212987.40625
0.00364400004036725,-705556.625,492242.15625,213246.578125
0.00364500004798174,-705618.5,492044.1875,213505.71875
0.00364600005559623,-705680.25,491846.125,213764.8125
0.00364700006321073,-705741.875,491648.03125,214023.890625
0.00364800007082522,-705803.4375,491449.84375,214282.9375
0.00364900007843971,-705864.875,491251.59375,214541.953125
0.00365000008605421,-705926.25,491053.28125,214800.9375
0.0036510000936687,-705987.5,490854.875,215059.890625
0.00365200010128319,-706048.625,490656.4375,215318.8125
0.00365300010889769,-706109.6875,490457.90625,215577.703125
0.00365399988368154,-706170.6875,490259.3125,215836.5625
0.00365499989129603,-706231.5,490060.625,216095.40625
0.00365599989891052,-706292.25,489861.90625,216354.203125
0.00365699990652502,-706352.9375,489663.09375,216612.96875
0.00365799991413951,-706413.4375,489464.21875,216871.703125
0.003658999921754,-706473.9375,489265.28125,217130.421875
0.0036599999293685,-706534.25,489066.25,217389.09375
0.00366099993698299,-706594.5,488867.1875,217647.734375
0.00366199994459748,-706654.625,488668.03125,217906.359375
0.00366299995221198,-706714.6875,488468.8125,218164.9375
0.00366399995982647,-706774.625,488269.5,218423.5
0.00366499996744096,-706834.5,488070.15625,218682.015625
0.00366599997505546,-706894.25,487870.71875,218940.5
0.00366699998266995,-706953.875,487671.21875,219198.96875
0.00366799999028444,-707013.4375,487471.625,219457.390625
0.00366899999789894,-707072.875,487272,219715.796875
0.00367000000551343,-707132.25,487072.28125,219974.15625
0.00367100001312792,-707191.4375,486872.5,220232.5
0.00367200002074242,-707250.625,486672.65625,220490.796875
0.00367300002835691,-707309.625,486472.75,220749.078125
0.0036740000359714,-707368.625,486272.75,221007.3125
0.0036750000435859,-707427.4375,486072.71875,221265.53125
0.00367600005120039,-707486.1875,485872.59375,221523.703125
0.00367700005881488,-707544.8125,485672.40625,221781.84375
0.00367800006642938,-707603.375,485472.125,222039.96875
0.00367900007404387,-707661.8125,485271.8125,222298.046875
0.00368000008165836,-707720.125,485071.40625,222556.09375
0.00368100008927286,-707778.375,484870.9375,222814.125
0.00368200009688735,-707836.5,484670.40625,223072.109375
0.00368300010450184,-707894.5625,484469.78125,223330.0625
0.00368400011211634,-707952.5,484269.125,223588
0.00368499988690019,-708010.3125,484068.375,223845.890625
0.00368599989451468,-708068.0625,483867.5625,224103.75
0.00368699990212917,-708125.6875,483666.6875,224361.578125
0.00368799990974367,-708183.25,483465.71875,224619.375
0.00368899991735816,-708240.6875,483264.6875,224877.140625
0.00368999992497265,-708298,483063.625,225134.875
0.00369099993258715,-708355.25,482862.46875,225392.578125
0.00369199994020164,-708412.375,482661.21875,225650.25
0.00369299994781613,-708469.375,482459.9375,225907.890625
0.00369399995543063,-708526.3125,482258.5625,226165.5
0.00369499996304512,-708583.125,482057.15625,226423.0625
0.00369599997065961,-708639.875,481855.65625,226680.609375
0.00369699997827411,-708696.5,481654.09375,226938.125
0.0036979999858886,-708753,481452.4375,227195.59375
0.00369899999350309,-708809.4375,481250.75,227453.046875
0.00370000000111759,-708865.8125,481048.96875,227710.453125
0.00370100000873208,-708922,480847.125,227967.828125
0.00370200001634657,-708978.125,480645.21875,228225.1875
0.00370300002396107,-709034.125,480443.25,228482.5
0.00370400003157556,-709090.0625,480241.1875,228739.78125
0.00370500003919005,-709145.875,480039.0625,228997.03125
0.00370600004680455,-709201.625,479836.875,229254.25
0.00370700005441904,-709257.25,479634.625,229511.4375
0.00370800006203353,-709312.75,479432.3125,229768.59375
0.00370900006964803,-709368.1875,479229.9375,230025.703125
0.00371000007726252,-709423.5,479027.46875,230282.796875
0.00371100008487701,-709478.6875,478824.9375,230539.84375
0.00371200009249151,-709533.8125,478622.375,230796.875
0.003713000100106,-709588.875,478419.6875,231053.859375
0.00371400010772049,-709643.75,478216.96875,231310.8125
0.00371500011533499,-709698.5625,478014.1875,231567.734375
0.00371599989011884,-709753.3125,477811.3125,231824.625
0.00371699989773333,-709807.875,477608.375,232081.484375
0.00371799990534782,-709862.4375,477405.375,232338.3125
0.00371899991296232,-709916.8125,477202.3125,232595.109375
0.00371999992057681,-709971.125,476999.1875,232851.859375
0.0037209999281913,-710025.3125,476795.96875,233108.59375
0.0037219999358058,-710079.4375,476592.71875,233365.28125
0.00372299994342029,-710133.4375,476389.375,233621.9375
0.00372399995103478,-710187.375,476185.96875,233878.5625
0.00372499995864928,-710241.1875,475982.5,234135.15625
0.00372599996626377,-710294.875,475778.9375,234391.71875
0.00372699997387826,-710348.5,475575.34375,234648.25
0.00372799998149276,-710402,475371.65625,234904.734375
0.00372899998910725,-710455.375,475167.90625,235161.203125
0.00372999999672174,-710508.6875,474964.09375,235417.625
0.00373100000433624,-710561.875,474760.21875,235674.015625
0.00373200001195073,-710614.9375,474556.28125,235930.375
0.00373300001956522,-710667.9375,474352.25,236186.703125
0.00373400002717972,-710720.875,474148.1875,236442.984375
0.00373500003479421,-710773.625,473944.03125,236699.25
0.0037360000424087,-710826.375,473739.8125,236955.46875
0.0037370000500232,-710878.9375,473535.53125,237211.671875
0.00373800005763769,-710931.4375,473331.1875,237467.828125
0.00373900006525218,-710983.8125,473126.75,237723.953125
0.00374000007286668,-711036.125,472922.28125,237980.03125
0.00374100008048117,-711088.3125,472717.71875,238236.09375
0.00374200008809566,-711140.375,472513.09375,238492.109375
0.00374300009571016,-711192.375,472308.40625,238748.109375
0.00374400010332465,-711244.25,472103.65625,239004.0625
0.00374500011093915,-711296.0625,471898.84375,239259.96875
0.00374599988572299,-711347.75,471693.96875,239515.859375
0.00374699989333749,-711399.3125,471489,239771.71875
0.00374799990095198,-711450.8125,471283.96875,240027.53125
0.00374899990856647,-711502.1875,471078.875,240283.3125
0.00374999991618097,-711553.4375,470873.71875,240539.0625
0.00375099992379546,-711604.625,470668.5,240794.78125
0.00375199993140996,-711655.6875,470463.21875,241050.46875
0.00375299993902445,-711706.6875,470257.875,241306.109375
0.00375399994663894,-711757.5625,470052.4375,241561.71875
0.00375499995425344,-711808.3125,469846.9375,241817.296875
0.00375599996186793,-711859,469641.40625,242072.84375
0.00375699996948242,-711909.5625,469435.78125,242328.359375
0.00375799997709692,-711960.0625,469230.09375,242583.828125
0.00375899998471141,-712010.4375,469024.3125,242839.265625
0.0037599999923259,-712060.6875,468818.5,243094.671875
0.0037609999999404,-712110.875,468612.59375,243350.046875
0.00376200000755489,-712160.9375,468406.65625,243605.375
0.00376300001516938,-712210.875,468200.625,243860.6875
0.00376400002278388,-712260.75,467994.53125,244115.953125
0.00376500003039837,-712310.5,467788.375,244371.1875
0.00376600003801286,-712360.1875,467582.15625,244626.390625
0.00376700004562736,-712409.75,467375.875,244881.546875
0.00376800005324185,-712459.1875,467169.5,245136.671875
0.00376900006085634,-712508.5625,466963.09375,245391.765625
0.00377000006847084,-712557.8125,466756.59375,245646.828125
0.00377100007608533,-712606.9375,466550.03125,245901.859375
0.00377200008369982,-712656,466343.4375,246156.84375
0.00377300009131432,-712704.9375,466136.75,246411.796875
0.00377400009892881,-712753.8125,465929.96875,246666.71875
0.0037750001065433,-712802.5625,465723.15625,246921.59375
0.0037760001141578,-712851.1875,465516.28125,247176.453125
0.00377699988894165,-712899.75,465309.3125,247431.265625
0.00377799989655614,-712948.1875,465102.3125,247686.046875
0.00377899990417063,-712996.5,464895.21875,247940.78125
0.00377999991178513,-713044.75,464688.0625,248195.5
0.00378099991939962,-713092.9375,464480.84375,248450.171875
0.00378199992701411,-713140.9375,464273.5625,248704.796875
0.00378299993462861,-713188.875,464066.21875,248959.40625
0.0037839999422431,-713236.75,463858.8125,249213.96875
0.00378499994985759,-713284.4375,463651.3125,249468.5
0.00378599995747209,-713332.0625,463443.78125,249723
0.00378699996508658,-713379.625,463236.15625,249977.46875
0.00378799997270107,-713427.0625,463028.46875,250231.890625
0.00378899998031557,-713474.375,462820.75,250486.28125
0.00378999998793006,-713521.625,462612.9375,250740.625
0.00379099999554455,-713568.75,462405.0625,250994.953125
0.00379200000315905,-713615.75,462197.09375,251249.234375
0.00379300001077354,-713662.6875,461989.09375,251503.484375
0.00379400001838803,-713709.5,461781.03125,251757.6875
0.00379500002600253,-713756.25,461572.875,252011.875
0.00379600003361702,-713802.875,461364.6875,252266.015625
0.00379700004123151,-713849.375,461156.40625,252520.109375
0.00379800004884601,-713895.8125,460948.0625,252774.1875
0.0037990000564605,-713942.125,460739.6875,253028.21875
0.00380000006407499,-713988.3125,460531.21875,253282.21875
0.00380100007168949,-714034.4375,460322.6875,253536.171875
0.00380200007930398,-714080.4375,460114.09375,253790.09375
0.00380300008691847,-714126.375,459905.40625,254043.984375
0.00380400009453297,-714172.1875,459696.6875,254297.828125
0.00380500010214746,-714217.875,459487.90625,254551.65625
0.00380600010976195,-714263.5,459279.03125,254805.4375
0.0038069998845458,-714309,459070.125,255059.171875
0.0038079998921603,-714354.375,458861.125,255312.875
0.00380899989977479,-714399.6875,458652.0625,255566.546875
0.00380999990738928,-714444.875,458442.9375,255820.1875
0.00381099991500378,-714490,458233.75,256073.78125
0.00381199992261827,-714534.9375,458024.5,256327.34375
0.00381299993023276,-714579.875,457815.1875,256580.875
0.00381399993784726,-714624.625,457605.8125,256834.359375
0.00381499994546175,-714669.3125,457396.375,257087.8125
0.00381599995307624,-714713.9375,457186.875,257341.21875
0.00381699996069074,-714758.4375,456977.28125,257594.609375
0.00381799996830523,-714802.8125,456767.65625,257847.953125
0.00381899997591972,-714847.0625,456557.9375,258101.25
0.00381999998353422,-714891.25,456348.15625,258354.515625
0.00382099999114871,-714935.375,456138.34375,258607.75
0.0038219999987632,-714979.3125,455928.4375,258860.953125
0.0038230000063777,-715023.1875,455718.46875,259114.109375
0.00382400001399219,-715067,455508.4375,259367.234375
0.00382500002160668,-715110.6875,455298.34375,259620.3125
0.00382600002922118,-715154.25,455088.1875,259873.359375
0.00382700003683567,-715197.6875,454877.96875,260126.375
0.00382800004445016,-715241.0625,454667.6875,260379.34375
0.00382900005206466,-715284.3125,454457.3125,260632.28125
0.00383000005967915,-715327.5,454246.90625,260885.1875
0.00383100006729364,-715370.5625,454036.4375,261138.046875
0.00383200007490814,-715413.5625,453825.875,261390.875
0.00383300008252263,-715456.375,453615.28125,261643.65625
0.00383400009013712,-715499.1875,453404.59375,261896.40625
0.00383500009775162,-715541.8125,453193.84375,262149.125
0.00383600010536611,-715584.375,452983.0625,262401.8125
0.0038370001129806,-715626.8125,452772.1875,262654.4375
0.00383799988776445,-715669.1875,452561.25,262907.0625
0.00383899989537895,-715711.4375,452350.25,263159.625
0.00383999990299344,-715753.5625,452139.1875,263412.15625
0.00384099991060793,-715795.625,451928.0625,263664.625
0.00384199991822243,-715837.5625,451716.875,263917.09375
0.00384299992583692,-715879.4375,451505.625,264169.5
0.00384399993345141,-715921.1875,451294.3125,264421.875
0.00384499994106591,-715962.8125,451082.9375,264674.21875
0.0038459999486804,-716004.375,450871.46875,264926.53125
0.00384699995629489,-716045.8125,450659.96875,265178.78125
0.00384799996390939,-716087.125,450448.40625,265431.03125
0.00384899997152388,-716128.375,450236.75,265683.21875
0.00384999997913837,-716169.5,450025.0625,265935.375
0.00385099998675287,-716210.5,449813.28125,266187.46875
0.00385199999436736,-716251.4375,449601.46875,266439.5625
0.00385300000198185,-716292.25,449389.5625,266691.59375
0.00385400000959635,-716333,449177.59375,266943.59375
0.00385500001721084,-716373.625,448965.59375,267195.5625
0.00385600002482533,-716414.125,448753.5,267447.46875
0.00385700003243983,-716454.5625,448541.34375,267699.375
0.00385800004005432,-716494.875,448329.125,267951.21875
0.00385900004766881,-716535.125,448116.84375,268203.03125
0.00386000005528331,-716575.25,447904.53125,268454.8125
0.0038610000628978,-716615.25,447692.125,268706.53125
0.00386200007051229,-716655.125,447479.65625,268958.21875
0.00386300007812679,-716694.9375,447267.125,269209.90625
0.00386400008574128,-716734.6875,447054.53125,269461.5
0.00386500009335577,-716774.25,446841.84375,269713.09375
0.00386600010097027,-716813.75,446629.125,269964.625
0.00386700010858476,-716853.1875,446416.34375,270216.15625
0.00386800011619925,-716892.5,446203.5,270467.59375
0.0038689998909831,-716931.6875,445990.59375,270719.03125
0.0038699998985976,-716970.75,445777.625,270970.4375
0.00387099990621209,-717009.75,445564.5625,271221.78125
0.00387199991382658,-717048.6875,445351.46875,271473.09375
0.00387299992144108,-717087.4375,445138.3125,271724.375
0.00387399992905557,-717126.125,444925.0625,271975.59375
0.00387499993667006,-717164.75,444711.78125,272226.78125
0.00387599994428456,-717203.1875,444498.4375,272477.9375
0.00387699995189905,-717241.5625,444285,272729.0625
0.00387799995951355,-717279.875,444071.53125,272980.15625
0.00387899996712804,-717318.0625,443858,273231.1875
0.00387999997474253,-717356.125,443644.375,273482.1875
0.00388099998235703,-717394.125,443430.71875,273733.15625
0.00388199998997152,-717432,443216.96875,273984.09375
0.00388299999758601,-717469.75,443003.1875,274234.96875
0.00388400000520051,-717507.4375,442789.3125,274485.8125
0.003885000012815,-717545,442575.40625,274736.625
0.00388600002042949,-717582.4375,442361.40625,274987.40625
0.00388700002804399,-717619.8125,442147.34375,275238.125
0.00388800003565848,-717657.0625,441933.25,275488.8125
0.00388900004327297,-717694.25,441719.0625,275739.46875
