,Abordagem,duration,emissions,emissions_rate,cpu_energy,gpu_energy,ram_energy,energy_consumed
0,CoSaMP_com_dct.csv,86.52035679999972,0.0001477158142192,1.7072954814629628e-06,0.0010213495697915,0.0,0.0004806211283335,0.001501970698125
1,CoSaMP_com_dft.csv,17.63129979997757,3.0099470726259734e-05,1.7071611887796286e-06,0.0002081196820136,0.0,9.793098222208855e-05,0.0003060506642357
2,OMP_com_dct_3.csv,420.8318327000016,0.0007184516492245,1.7072179274439669e-06,0.0049676293181949,0.0,0.0023375690511114,0.0073051983693063
3,OMP_com_dct.csv,7.380651500017848,1.2600769243773057e-05,1.7072705903730297e-06,8.712563986122809e-05,0.0,4.099866611116643e-05,0.0001281243059723
4,OMP_com_dft_1.csv,33.49263100000098,5.718156887717252e-05,1.707288056204687e-06,0.0003953702608335,0.0,0.0001860504988888,0.0005814207597223
5,OMP_com_dft_2.csv,82.60836369998287,0.0001410340113775,1.707260682341134e-06,0.0009751540720137,0.0,0.0004588762222221,0.0014340302942359
6,OMP_com_dft_3.csv,898.7117471999954,0.0015343009852467,1.7072225772356808e-06,0.0106087163516689,0.0,0.0049920176261115,0.0156007339777805
7,SL0_com_dct.csv,418.8494988000021,0.0007150642696042,1.7072105175078497e-06,0.0049442045081945,0.0,0.0023265510699997,0.0072707555781943
